WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,label
63,8.2,23.28,77.17,6.51,7.88,20.63,84.13,71.43,58.73,11.11,7.94,1.59,0.0,3.17,0.0,3.17,3.17,14.29,7.94,3.17,4.76,9.52,14.29,7.94,4.76,15.87,6.35,4.76,1.59,1.59,0.0,0.0,14.29,1.59,12.7,1.59,0.0,1.59,4.76,0.0,7.94,0.0,1.59,0.0,1.59,1.59,0.0,1.59,0.0,1.59,0.0,0.0,12.7,4.76,0.0,0.0,1.59,1.59,0.0,7.94,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,4.76,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,9.52,0.0,1.59,7.94,0.0,0.0,0.0,3.17,7.94,3.17,1.59,3.17,1.59,1.59,0.0,0.0,17.46,12.7,1.59,0.0,3.17,0.0,0.0,1
129,60.13,1.76,98.01,43.3,18.43,17.05,87.6,75.97,62.02,10.08,6.2,5.43,0.0,0.0,0.0,0.78,3.88,18.6,11.63,0.0,12.4,10.08,6.98,7.75,2.33,17.83,3.88,4.65,0.78,0.0,0.78,0.0,15.5,2.33,13.18,2.33,1.55,0.78,1.55,0.0,5.43,0.0,3.1,2.33,0.78,0.78,0.0,0.78,0.0,0.0,0.78,0.0,3.1,2.33,0.0,0.0,0.0,0.0,2.33,0.78,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.78,4.65,0.0,3.1,0.78,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,5.43,13.18,0.0,1.55,10.85,0.78,0.0,0.78,4.65,13.95,0.0,1.55,0.0,0.0,0.0,0.0,0.0,9.3,5.43,3.1,0.0,0.0,0.78,0.0,0
179,71.83,82.29,52.29,99.0,14.92,18.99,89.39,77.65,59.78,13.41,7.26,1.68,5.03,0.0,0.0,0.56,6.15,18.99,10.61,0.56,13.97,7.26,6.7,6.15,0.0,13.97,11.17,7.82,6.15,5.03,1.12,0.0,11.17,3.91,6.7,0.56,1.12,1.12,0.0,2.23,1.68,0.56,10.06,10.06,0.0,4.47,4.47,0.0,0.0,0.0,0.0,0.0,8.94,2.23,0.0,0.0,0.0,0.0,0.56,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.56,1.68,0.56,0.56,0.0,1.12,0.0,0.0,0.0,0.0,0.56,0.0,1.12,0.0,1.68,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,6.15,8.94,0.0,2.79,6.15,0.56,0.0,0.56,6.7,7.82,2.23,1.12,0.0,0.0,0.0,0.0,0.0,17.32,5.59,3.35,0.56,1.12,3.35,3.35,0
124,58.54,7.14,79.1,81.49,13.78,14.52,87.9,75.0,57.26,10.48,7.26,6.45,0.0,0.0,0.0,0.81,3.23,15.32,11.29,2.42,10.48,10.48,5.65,8.06,0.81,18.55,9.68,4.03,0.81,0.81,0.0,0.0,12.9,0.81,12.1,2.42,0.0,3.23,0.81,2.42,4.03,0.0,5.65,4.84,0.81,1.61,0.81,0.81,0.81,0.0,0.0,0.0,8.06,4.03,2.42,0.0,0.0,0.0,0.0,3.23,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,2.42,1.61,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.81,0.0,0.0,1.61,0.0,5.65,12.1,1.61,0.81,8.06,0.0,0.0,0.81,4.03,11.29,2.42,0.81,0.81,0.0,0.81,0.0,0.0,16.13,5.65,2.42,0.81,0.81,4.03,2.42,1
164,95.69,47.29,51.25,96.24,18.22,14.02,87.8,67.68,52.44,4.88,3.05,1.22,1.22,0.61,0.0,0.0,1.83,17.07,12.8,0.61,15.85,7.93,2.44,6.71,0.61,15.85,7.93,4.88,3.05,1.83,1.22,0.0,5.49,1.22,4.27,1.22,0.0,0.61,0.61,0.61,1.83,0.0,6.1,6.1,0.0,2.44,2.44,0.0,0.0,0.0,0.0,0.0,4.88,1.22,0.0,0.0,0.0,0.0,0.61,3.05,0.0,0.61,0.61,0.0,0.61,0.0,0.0,0.61,8.54,0.61,1.83,3.05,3.05,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,1.22,0.0,1.22,1.83,0.0,0.0,0.0,0.61,0.0,8.54,12.8,0.0,1.83,9.76,1.22,0.0,0.0,3.05,5.49,1.83,0.0,0.0,0.0,0.0,0.0,0.0,15.24,7.32,4.27,0.0,1.22,0.0,2.44,0
124,51.31,23.05,64.46,20.23,17.71,22.58,87.1,72.58,58.87,15.32,11.29,4.03,0.0,0.81,0.0,4.84,4.03,15.32,9.68,0.0,13.71,6.45,7.26,5.65,4.84,13.71,8.87,2.42,0.81,0.0,0.0,0.81,16.94,0.0,16.94,3.23,3.23,1.61,2.42,0.81,5.65,0.0,5.65,2.42,2.42,1.61,0.81,0.0,0.0,0.0,0.0,0.0,12.1,1.61,0.0,0.0,0.0,0.0,0.81,10.48,0.81,0.81,0.0,0.0,1.61,0.0,0.0,1.61,4.03,0.0,0.81,2.42,2.42,0.0,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.81,0.0,0.0,0.81,0.0,0.0,0.0,0.81,10.48,8.87,0.81,2.42,4.84,0.81,0.0,0.81,1.61,0.0,4.84,0.81,0.0,0.0,0.0,0.0,0.0,23.39,8.06,5.65,0.0,0.0,5.65,4.03,0
165,19.55,1.0,63.35,76.62,11.79,13.94,87.27,73.33,60.0,14.55,9.09,7.27,0.0,0.0,0.0,1.82,5.45,13.94,7.88,1.82,10.3,11.52,9.09,7.27,3.64,19.39,5.45,3.64,0.61,0.61,0.0,0.0,15.76,2.42,13.33,1.21,1.82,3.03,3.03,0.0,5.45,0.0,3.64,3.64,0.0,0.61,0.61,0.0,0.0,0.0,0.0,0.0,3.03,0.61,0.0,0.0,0.0,0.0,0.61,2.42,0.61,0.0,0.61,0.0,5.45,0.0,0.0,5.45,5.45,0.61,1.82,1.82,1.21,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,1.82,1.21,1.21,1.21,0.0,0.0,0.0,0.0,0.0,6.67,8.48,0.0,0.0,7.27,0.61,0.0,0.0,1.82,9.7,1.82,1.21,0.61,0.0,0.61,0.0,0.0,18.18,5.45,4.85,1.21,2.42,2.42,1.82,0
147,50.71,1.0,61.49,63.07,18.38,18.37,88.44,66.67,56.46,9.52,4.76,4.08,0.0,0.68,0.0,0.0,4.76,15.65,10.88,1.36,13.61,8.84,7.48,11.56,3.4,14.97,4.08,4.08,2.72,0.0,2.72,0.0,14.97,0.0,14.97,0.0,0.68,2.72,2.72,0.68,8.84,1.36,7.48,4.76,2.04,2.72,1.36,0.68,0.0,0.0,0.0,0.0,3.4,2.04,0.0,0.0,0.68,0.0,0.68,1.36,0.0,0.68,0.0,0.0,1.36,0.0,0.0,1.36,10.2,1.36,2.04,5.44,2.04,0.0,1.36,0.0,0.0,0.0,0.0,0.68,0.0,1.36,0.0,1.36,1.36,0.0,0.68,0.0,0.0,0.0,0.0,0.0,6.8,8.84,0.0,0.68,7.48,0.68,0.0,0.68,1.36,8.16,3.4,0.68,0.0,0.0,0.0,0.0,0.0,16.33,5.44,4.08,0.0,0.0,4.08,2.72,1
30,15.41,89.5,39.59,99.0,6.0,20.0,90.0,76.67,50.0,10.0,6.67,3.33,3.33,0.0,0.0,0.0,3.33,6.67,6.67,0.0,3.33,13.33,10.0,6.67,0.0,23.33,16.67,3.33,3.33,3.33,0.0,0.0,10.0,0.0,10.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,13.33,13.33,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.33,6.67,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,20.0,6.67,0.0,13.33,0.0,0.0,0.0,3.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.33,0.0,0.0,6.67,0.0,0.0,0
245,62.82,22.87,71.35,31.45,17.5,13.06,86.12,71.43,55.1,8.98,6.94,3.27,2.04,0.41,0.0,1.22,2.04,15.92,10.61,2.04,9.8,8.98,3.27,8.57,2.86,17.55,8.16,5.31,4.49,2.45,1.63,0.41,11.02,3.27,7.76,0.82,0.41,1.63,1.22,0.0,4.9,0.0,4.08,2.45,1.63,0.82,0.82,0.0,0.0,0.0,0.0,0.0,9.8,4.9,1.22,0.82,0.0,0.0,2.45,5.31,0.0,0.41,0.0,0.41,0.82,0.0,0.0,0.82,5.31,0.0,2.04,2.45,1.22,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.41,0.0,1.22,0.0,0.0,0.0,0.0,4.9,11.84,0.82,2.04,6.94,0.82,1.63,0.41,4.9,12.65,1.22,0.0,0.0,0.0,0.0,0.0,0.0,15.1,5.31,5.31,0.0,1.63,1.22,1.63,1
410,34.12,3.38,91.29,10.54,16.4,11.22,90.73,77.56,59.76,16.83,11.71,9.51,0.24,0.0,1.22,0.73,5.12,14.88,7.8,1.71,11.95,10.73,5.85,6.59,1.71,21.46,6.83,5.37,3.17,0.73,1.46,0.98,12.44,1.71,10.73,1.22,1.46,2.2,0.98,1.95,2.93,0.0,5.37,2.2,3.17,1.46,0.49,0.98,0.0,0.24,0.0,0.0,6.83,3.41,0.24,0.0,1.22,0.73,1.46,3.41,0.24,0.0,0.0,1.22,0.0,0.0,0.0,0.0,4.63,0.0,2.44,1.71,0.49,0.0,0.73,0.73,0.0,0.24,0.0,0.49,0.0,0.0,0.0,0.49,0.49,1.95,0.0,0.24,0.0,0.0,0.49,0.0,6.1,10.0,0.24,0.24,8.54,0.24,0.49,0.24,6.59,11.22,0.49,1.46,0.73,0.0,0.73,0.0,0.0,13.66,6.1,5.37,0.0,0.0,1.22,0.98,0
60,87.06,10.48,63.35,99.0,7.5,20.0,95.0,63.33,46.67,3.33,1.67,1.67,0.0,0.0,0.0,0.0,1.67,15.0,11.67,1.67,11.67,8.33,3.33,8.33,1.67,10.0,11.67,6.67,1.67,0.0,1.67,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.67,0.0,3.33,0.0,15.0,13.33,1.67,6.67,5.0,1.67,0.0,0.0,1.67,0.0,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,1.67,18.33,6.67,1.67,3.33,6.67,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,15.0,0.0,1.67,13.33,0.0,0.0,0.0,0.0,5.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,18.33,10.0,5.0,0.0,3.33,0.0,0.0,1
395,87.29,5.23,78.84,30.58,20.79,15.44,87.85,71.9,57.22,10.89,6.33,5.57,0.0,0.25,0.51,0.0,4.56,17.97,11.39,1.77,16.46,7.59,3.04,6.58,1.27,14.43,8.35,5.32,1.77,0.0,0.76,1.01,10.13,1.01,9.11,0.25,1.27,1.52,1.01,0.76,3.8,0.0,4.56,2.53,1.77,1.52,0.25,1.01,0.25,0.0,0.0,0.0,6.08,4.05,0.25,0.76,0.0,0.25,2.53,1.27,0.0,0.0,0.51,0.0,0.51,0.0,0.0,0.51,8.61,0.0,5.57,2.53,0.76,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.51,0.0,0.25,0.0,0.0,0.25,0.25,6.33,16.71,0.25,0.76,11.65,3.29,0.0,0.76,2.53,6.58,0.76,0.25,0.25,0.0,0.25,0.0,0.0,14.18,4.81,4.81,0.0,0.0,2.03,2.53,1
137,30.31,93.4,71.01,98.9,10.54,13.87,89.78,72.26,56.93,13.87,10.95,2.19,7.3,1.46,0.0,0.0,2.92,12.41,8.03,2.92,10.22,10.95,6.57,7.3,2.92,16.79,8.76,3.65,9.49,8.76,0.0,0.73,7.3,2.19,5.11,0.73,0.73,0.0,1.46,0.0,2.92,0.0,8.76,8.03,0.73,3.65,2.92,0.73,0.0,0.0,0.73,0.0,15.33,4.38,0.0,0.0,0.73,0.73,1.46,10.95,0.0,0.0,0.73,0.0,1.46,0.73,0.0,0.73,7.3,1.46,2.92,2.19,0.73,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,1.46,0.0,0.73,0.0,0.0,7.3,9.49,0.0,1.46,8.76,0.0,0.73,0.0,5.11,8.03,1.46,0.73,0.73,0.0,0.73,0.0,0.0,16.06,10.22,2.19,0.0,2.19,0.73,0.73,1
235,36.02,93.04,85.01,31.98,15.67,12.34,89.79,74.04,57.45,17.87,13.19,2.13,5.96,0.43,0.43,4.26,4.68,10.64,7.23,4.26,12.34,8.09,6.81,5.53,2.55,20.43,5.11,2.13,6.38,6.38,0.0,0.0,7.66,0.85,6.81,0.85,1.28,1.7,1.28,0.43,2.13,0.0,3.83,2.13,1.28,1.28,0.0,0.85,0.0,0.0,0.0,0.0,17.45,5.53,0.43,0.43,0.43,0.0,3.83,11.91,0.43,0.0,0.43,0.85,0.0,0.0,0.0,0.0,4.68,0.0,3.83,0.43,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,7.23,16.17,0.43,2.98,11.06,0.43,0.0,2.13,6.81,10.64,1.7,1.28,0.0,0.0,0.0,0.0,0.0,21.7,5.11,10.64,0.43,2.55,0.43,2.55,1
65,81.75,40.06,21.89,99.0,13.0,23.08,83.08,61.54,47.69,9.23,6.15,4.62,0.0,0.0,0.0,0.0,3.08,12.31,7.69,1.54,13.85,7.69,3.08,6.15,0.0,15.38,7.69,1.54,3.08,1.54,1.54,0.0,4.62,0.0,4.62,0.0,0.0,1.54,3.08,0.0,1.54,0.0,16.92,16.92,0.0,3.08,3.08,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,6.15,1.54,0.0,1.54,0.0,0.0,0.0,0.0,0.0,6.15,3.08,0.0,3.08,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,7.69,15.38,4.62,3.08,4.62,6.15,0.0,0.0,1.54,6.15,3.08,1.54,0.0,0.0,0.0,0.0,0.0,9.23,7.69,1.54,0.0,0.0,0.0,0.0,0
232,64.56,85.25,75.85,25.82,19.33,18.1,87.07,72.84,60.78,15.09,10.78,3.45,5.6,0.0,1.29,0.0,4.31,16.81,8.62,2.16,15.95,9.05,3.88,7.76,0.43,15.52,4.74,6.47,7.76,6.47,0.86,0.43,7.76,0.86,6.9,1.29,0.86,0.86,1.29,0.0,2.16,0.43,3.02,1.72,1.29,1.29,0.0,1.29,0.0,0.0,0.0,0.0,10.34,1.29,0.0,0.0,0.43,0.0,0.86,9.05,0.86,0.0,0.43,2.16,0.43,0.0,0.0,0.43,4.31,0.0,4.31,0.0,0.0,0.0,3.45,0.86,0.0,0.0,0.0,0.86,0.0,0.43,0.0,0.43,0.0,0.0,0.0,0.86,0.43,0.0,0.0,0.0,3.88,12.93,0.86,2.59,9.05,0.43,0.43,0.43,5.6,12.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,4.74,3.88,0.0,0.43,0.86,2.16,0
122,29.22,35.37,96.14,44.83,24.4,16.39,93.44,77.87,61.48,16.39,11.48,8.2,0.82,1.64,0.0,0.82,4.92,14.75,5.74,1.64,13.11,7.38,6.56,11.48,0.82,17.21,8.2,4.92,4.1,2.46,1.64,0.0,17.21,1.64,15.57,1.64,0.0,2.46,6.56,1.64,6.56,0.0,6.56,4.1,2.46,4.92,2.46,2.46,0.82,1.64,0.0,0.0,15.57,3.28,1.64,0.0,0.82,0.0,0.0,12.3,4.92,0.82,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.82,0.82,0.82,0.82,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,9.84,1.64,1.64,6.56,0.0,0.0,0.0,5.74,9.84,1.64,0.82,0.0,0.0,0.0,0.0,0.0,9.84,4.1,4.1,0.0,0.0,0.0,1.64,0
122,48.02,3.19,97.21,82.25,13.56,18.03,86.89,67.21,56.56,13.93,10.66,10.66,0.0,0.0,0.0,0.0,3.28,17.21,9.84,2.46,11.48,9.84,7.38,5.74,1.64,18.85,2.46,1.64,2.46,1.64,0.0,0.82,8.2,2.46,5.74,1.64,1.64,0.0,0.82,0.0,1.64,0.0,6.56,4.92,0.82,3.28,1.64,0.82,0.82,0.0,0.0,0.0,5.74,2.46,0.82,0.0,0.0,0.0,0.0,3.28,0.82,0.0,0.82,0.82,0.0,0.0,0.0,0.0,7.38,1.64,2.46,3.28,2.46,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38,12.3,0.82,1.64,7.38,1.64,0.0,0.82,5.74,10.66,3.28,3.28,0.0,0.0,0.0,0.0,0.0,13.11,5.74,3.28,0.0,1.64,0.82,1.64,0
63,70.33,97.11,56.69,97.05,12.6,11.11,88.89,68.25,57.14,12.7,11.11,3.17,6.35,0.0,1.59,0.0,1.59,25.4,12.7,3.17,9.52,9.52,4.76,4.76,0.0,14.29,6.35,3.17,12.7,9.52,1.59,1.59,1.59,0.0,1.59,0.0,0.0,0.0,0.0,0.0,1.59,0.0,6.35,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,4.76,4.76,0.0,0.0,0.0,1.59,12.7,0.0,1.59,0.0,1.59,0.0,0.0,0.0,0.0,6.35,0.0,1.59,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,11.11,0.0,0.0,9.52,1.59,0.0,0.0,6.35,7.94,0.0,1.59,0.0,0.0,0.0,0.0,0.0,7.94,6.35,0.0,0.0,1.59,0.0,0.0,0
70,1.43,6.16,98.38,1.0,11.67,15.71,95.71,82.86,67.14,20.0,15.71,10.0,0.0,0.0,0.0,5.71,4.29,7.14,5.71,0.0,8.57,12.86,11.43,11.43,4.29,21.43,7.14,1.43,0.0,0.0,0.0,0.0,15.71,2.86,12.86,1.43,0.0,2.86,2.86,1.43,2.86,0.0,7.14,1.43,5.71,5.71,0.0,5.71,1.43,1.43,0.0,0.0,12.86,4.29,0.0,0.0,2.86,0.0,2.86,8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,1.43,4.29,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,1.43,0.0,0.0,0.0,0.0,7.14,11.43,1.43,1.43,8.57,0.0,0.0,0.0,8.57,12.86,1.43,0.0,0.0,0.0,0.0,0.0,0.0,12.86,8.57,4.29,0.0,0.0,0.0,0.0,0
114,80.4,35.05,33.61,98.45,16.29,13.16,87.72,72.81,57.02,11.4,7.02,3.51,2.63,0.0,0.0,0.88,4.39,14.91,9.65,2.63,15.79,9.65,3.51,5.26,0.88,12.28,13.16,7.89,2.63,2.63,0.0,0.0,7.89,0.88,7.02,1.75,0.0,1.75,0.88,0.0,3.51,0.0,7.02,7.02,0.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0,8.77,3.51,0.0,0.88,0.0,0.0,1.75,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,2.63,0.88,0.88,0.88,0.0,0.88,0.88,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,5.26,11.4,0.0,0.0,7.89,1.75,0.88,0.88,0.88,6.14,2.63,0.0,0.0,0.0,0.0,0.0,0.0,14.04,6.14,3.51,0.0,0.0,1.75,2.63,1
176,94.02,84.91,76.82,45.91,14.67,13.07,86.93,67.05,53.41,7.39,5.11,0.0,3.98,0.0,0.0,0.57,2.27,22.16,11.93,3.41,14.77,7.39,2.27,4.55,1.14,15.34,6.82,3.98,5.68,5.11,0.57,0.0,6.82,3.98,2.84,0.57,0.57,0.57,0.57,0.0,1.14,0.0,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,1.7,0.0,0.57,0.0,0.0,1.14,6.82,0.57,0.57,0.57,0.0,0.0,0.0,0.0,0.0,7.95,0.0,6.25,1.7,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,1.7,0.0,0.57,0.57,0.0,0.0,0.0,0.0,0.0,6.25,18.75,0.0,3.98,11.36,2.27,0.0,0.57,5.68,6.82,4.55,0.0,0.0,0.0,0.0,0.0,0.0,13.64,10.23,3.41,0.0,0.0,0.0,0.0,1
134,54.92,2.02,59.19,55.04,14.89,16.42,82.84,71.64,55.97,12.69,5.97,5.22,0.0,0.75,0.0,0.0,6.72,13.43,7.46,0.75,12.69,9.7,4.48,5.97,2.24,18.66,3.73,3.73,0.75,0.0,0.75,0.0,17.91,0.75,15.67,2.24,0.75,2.24,3.73,2.24,5.97,0.0,2.24,2.24,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2.99,2.24,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.0,3.73,0.0,0.75,0.0,2.99,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2.99,4.48,0.0,0.0,2.24,0.75,0.0,0.75,5.97,10.45,3.73,1.49,0.75,0.0,0.75,0.0,0.0,11.94,6.72,5.22,0.0,0.0,0.0,0.0,0
38,52.34,3.34,52.19,99.0,7.6,18.42,86.84,65.79,55.26,18.42,7.89,7.89,0.0,0.0,0.0,0.0,10.53,21.05,10.53,0.0,10.53,15.79,0.0,2.63,0.0,18.42,7.89,0.0,5.26,0.0,5.26,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,10.53,10.53,0.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0,10.53,7.89,0.0,2.63,0.0,0.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,2.63,2.63,2.63,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,18.42,2.63,0.0,0.0,0.0,0.0,0.0,0.0,15.79,13.16,2.63,0.0,0.0,0.0,0.0,0
115,65.5,65.68,74.45,96.21,16.43,20.0,83.48,67.83,53.04,9.57,7.83,3.48,3.48,0.0,0.0,0.87,1.74,12.17,9.57,0.0,11.3,9.57,3.48,8.7,0.87,15.65,8.7,0.87,5.22,5.22,0.0,0.0,5.22,0.87,4.35,0.87,0.0,1.74,0.87,1.74,0.87,0.0,6.09,6.09,0.0,2.61,2.61,0.0,0.0,0.0,0.0,0.0,12.17,5.22,1.74,0.0,0.0,0.0,1.74,6.09,0.87,0.0,0.0,0.87,0.0,0.0,0.0,0.0,4.35,0.87,2.61,0.87,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,4.35,17.39,0.0,0.87,13.91,0.87,0.0,2.61,3.48,7.83,3.48,0.0,0.0,0.0,0.0,0.0,0.0,9.57,5.22,2.61,0.0,0.87,0.87,0.0,0
151,92.02,25.76,85.05,13.18,30.2,23.18,80.79,62.91,52.32,5.96,1.99,0.0,0.0,1.32,0.0,0.66,3.97,17.22,8.61,1.32,17.88,7.28,5.3,3.97,1.99,11.26,8.61,1.99,0.66,0.0,0.0,0.66,13.91,0.66,13.25,0.66,1.99,0.66,2.65,0.66,5.96,0.0,1.99,0.66,1.32,1.32,0.66,0.66,0.0,0.0,0.66,0.0,7.28,1.99,0.0,0.0,0.0,0.66,0.0,3.97,0.0,1.32,0.0,0.0,1.32,0.0,0.0,1.32,5.96,0.0,1.32,1.99,3.97,0.0,1.32,1.32,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,3.31,13.91,0.0,0.66,13.25,0.66,0.0,0.0,3.97,1.32,5.3,1.32,0.0,0.0,0.0,0.0,0.0,8.61,3.31,4.64,0.0,0.0,0.0,0.66,0
96,34.33,18.97,75.23,20.23,12.0,23.96,86.46,67.71,54.17,13.54,7.29,3.13,0.0,0.0,0.0,4.17,6.25,15.63,9.38,0.0,8.33,11.46,5.21,8.33,1.04,17.71,8.33,3.13,2.08,0.0,1.04,1.04,7.29,0.0,7.29,1.04,1.04,0.0,1.04,0.0,4.17,0.0,6.25,3.13,3.13,2.08,1.04,1.04,0.0,1.04,0.0,0.0,5.21,1.04,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,1.04,0.0,1.04,0.0,5.21,1.04,2.08,1.04,2.08,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,2.08,0.0,1.04,0.0,0.0,0.0,0.0,3.13,9.38,0.0,2.08,7.29,0.0,0.0,0.0,4.17,5.21,6.25,0.0,0.0,0.0,0.0,0.0,0.0,16.67,8.33,2.08,0.0,0.0,3.13,3.13,1
