",",JJS,#,VB,RBR,PRP$,LS,NN,VBP,MD,VBG,EX,VBZ,RBS,JJ,.,JJR,NNPS,VBD,NNS,$,RP,``,IN,DT,TO,'',:,CC,VBN,PRP,WP,WDT,FW,NNP,UH,WRB,CD,PDT,SYM,POS,RB,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,label
2,1,0,8,0,6,0,24,0,2,3,0,0,0,14,8,1,0,15,7,0,1,0,16,13,5,0,0,12,3,11,0,0,0,1,0,2,0,0,0,0,14,159,41.21,85.88,93.37,5.02,19.88,18.24,91.82,77.36,60.38,11.95,10.06,1.89,8.18,0.0,0.0,0.0,1.89,15.72,7.55,0.63,13.21,7.55,5.66,12.58,2.52,17.61,7.55,6.92,10.69,9.43,0.63,0.63,13.84,1.26,10.69,1.26,0.63,1.89,1.89,0.63,5.03,0.0,5.66,1.89,3.77,4.4,1.26,3.14,0.63,1.26,0.63,0.0,13.84,4.4,0.0,0.63,0.63,0.63,1.89,10.06,0.63,0.0,0.0,1.26,0.63,0.0,0.0,0.63,4.4,0.0,1.89,0.63,1.89,0.0,0.63,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,1.26,1.89,0.0,0.63,0.0,0.0,0.0,4.4,16.98,1.26,3.14,10.06,1.26,0.0,0.63,6.92,13.21,0.0,1.26,0.0,0.0,0.0,0.0,0.0,6.29,5.03,1.26,0.0,0.0,0.0,0.0,0
5,0,0,4,0,3,0,19,0,2,5,0,0,0,8,6,1,0,8,0,0,0,0,12,12,5,0,0,4,4,8,0,0,0,7,0,0,0,0,0,1,6,108,71.02,94.07,52.89,87.54,18.0,25.0,87.04,65.74,53.7,12.96,10.19,2.78,7.41,0.0,0.0,0.0,2.78,13.89,8.33,0.0,14.81,7.41,2.78,7.41,1.85,12.04,6.48,2.78,12.04,10.19,1.85,0.0,9.26,0.0,9.26,2.78,0.93,1.85,0.93,0.0,1.85,0.0,8.33,6.48,1.85,3.7,2.78,0.93,0.0,0.0,0.93,0.0,18.52,4.63,0.93,0.93,0.0,0.0,0.93,11.11,1.85,0.0,0.93,1.85,0.0,0.0,0.0,0.0,2.78,0.0,0.0,1.85,0.93,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,6.48,12.04,1.85,2.78,5.56,0.0,0.0,1.85,4.63,7.41,0.93,0.0,0.0,0.0,0.0,0.0,0.0,11.11,4.63,4.63,0.0,0.93,0.93,0.0,0
1,0,0,0,0,1,0,8,1,0,2,0,0,0,8,2,1,0,11,4,0,1,0,5,9,0,0,1,5,0,8,0,0,0,1,0,0,0,0,0,0,3,68,22.63,97.48,18.77,98.98,34.0,14.71,85.29,75.0,61.76,14.71,11.76,1.47,10.29,0.0,0.0,0.0,2.94,17.65,7.35,0.0,8.82,13.24,2.94,11.76,0.0,19.12,8.82,10.29,10.29,10.29,0.0,0.0,14.71,2.94,10.29,2.94,1.47,0.0,0.0,0.0,5.88,0.0,10.29,8.82,1.47,4.41,4.41,0.0,0.0,0.0,0.0,0.0,13.24,1.47,1.47,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,0.0,1.47,2.94,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,1.47,0.0,0.0,1.47,0.0,0.0,0.0,1.47,16.18,1.47,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2.94,1.47,0.0,0.0,0.0,1.47,1
8,0,0,8,0,4,0,23,3,2,5,1,5,0,17,14,0,0,18,11,0,0,0,26,20,5,0,0,6,5,25,0,0,0,1,0,2,3,0,0,0,19,207,20.27,4.42,91.27,26.56,14.79,14.01,91.3,78.26,63.77,18.84,8.7,6.76,0.0,0.48,0.0,1.45,10.14,13.04,6.28,1.45,14.98,10.14,9.66,8.7,1.45,18.36,4.83,2.9,0.97,0.0,0.0,0.97,14.49,1.93,12.56,1.93,0.97,1.93,2.9,1.93,4.83,0.0,6.28,3.38,2.9,1.93,1.45,0.48,0.0,0.0,0.0,0.0,4.83,1.93,0.0,0.0,0.0,0.48,0.48,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,0.48,1.93,1.45,0.0,0.0,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.48,0.0,0.0,0.97,3.86,14.01,0.48,0.97,9.66,3.38,0.0,0.0,3.38,11.11,3.38,1.45,0.0,0.0,0.0,0.0,0.0,11.59,6.28,3.86,0.0,0.48,0.97,0.0,0
6,0,0,5,0,1,0,17,5,3,2,1,5,0,13,15,0,0,1,5,0,0,0,11,12,2,1,0,4,3,11,0,0,0,2,0,2,0,1,0,0,15,117,22.57,30.54,16.81,1.09,10.64,15.38,95.73,75.21,56.41,12.82,6.84,1.71,0.0,2.56,0.0,2.56,5.98,15.38,8.55,0.85,9.4,7.69,11.97,9.4,2.56,17.09,12.82,4.27,2.56,0.0,0.85,1.71,11.11,0.0,11.11,0.85,1.71,2.56,0.0,0.85,5.13,0.0,6.84,1.71,5.13,4.27,0.0,4.27,0.0,2.56,0.0,0.0,14.53,9.4,0.0,0.0,0.85,0.0,6.84,5.13,0.0,0.0,0.0,0.0,2.56,0.0,0.0,2.56,9.4,0.0,1.71,6.84,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,7.69,2.56,0.0,0.0,2.56,0.0,0.0,0.0,5.13,1.71,5.13,0.85,0.0,0.0,0.0,0.0,0.0,23.08,12.82,5.13,0.0,0.0,5.13,0.0,1
0,0,0,2,0,2,0,17,0,1,0,0,1,0,11,7,0,0,9,1,0,0,0,10,13,2,0,0,4,1,5,0,0,0,5,0,0,0,1,0,0,7,93,64.03,8.31,79.1,99.0,13.29,18.28,84.95,70.97,58.06,11.83,7.53,7.53,0.0,0.0,0.0,0.0,4.3,18.28,11.83,0.0,11.83,8.6,8.6,5.38,1.08,11.83,8.6,3.23,2.15,2.15,0.0,0.0,4.3,3.23,1.08,0.0,0.0,0.0,0.0,0.0,1.08,0.0,10.75,9.68,1.08,4.3,3.23,1.08,0.0,0.0,0.0,0.0,5.38,3.23,3.23,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,2.15,1.08,0.0,1.08,5.38,2.15,1.08,2.15,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,10.75,1.08,0.0,9.68,0.0,0.0,0.0,4.3,9.68,1.08,1.08,0.0,0.0,0.0,0.0,0.0,8.6,5.38,0.0,0.0,2.15,0.0,1.08,0
3,2,0,0,0,0,0,7,2,0,0,0,0,0,4,4,1,0,2,3,0,0,0,4,5,0,0,0,1,2,2,0,0,0,2,0,0,1,0,0,0,1,37,66.85,14.33,55.76,93.12,9.25,18.92,78.38,70.27,45.95,10.81,5.41,5.41,0.0,0.0,0.0,0.0,5.41,18.92,8.11,5.41,10.81,10.81,2.7,5.41,0.0,16.22,16.22,10.81,8.11,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81,13.51,0.0,0.0,13.51,0.0,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.03,10.81,8.11,0.0,0.0,5.41,2.7,1
3,0,0,4,0,2,0,12,2,2,0,0,3,0,12,8,0,0,7,3,0,0,0,8,13,5,0,0,5,1,8,0,0,0,6,0,0,0,0,0,0,13,105,54.01,10.48,63.35,97.84,13.13,14.29,87.62,80.0,60.95,9.52,9.52,8.57,0.0,0.0,0.0,0.95,0.0,15.24,10.48,0.95,12.38,9.52,11.43,6.67,0.95,19.05,10.48,2.86,0.0,0.0,0.0,0.0,7.62,1.9,5.71,2.86,0.0,0.95,0.95,0.95,0.0,0.0,6.67,6.67,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,5.71,1.9,0.95,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,1.9,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,10.48,12.38,0.95,0.95,6.67,0.95,0.0,1.9,1.9,7.62,3.81,0.95,0.0,0.0,0.0,0.0,0.0,11.43,6.67,2.86,0.0,0.95,0.95,0.0,0
10,3,0,16,0,7,0,77,5,6,2,1,2,0,22,24,0,0,40,12,2,3,0,47,54,9,0,1,11,4,35,1,1,1,12,0,3,6,0,0,2,19,396,72.08,4.87,93.6,38.5,16.5,16.92,90.15,70.2,57.83,13.64,10.35,8.33,0.25,0.25,0.25,1.01,3.28,19.7,11.87,2.27,12.88,7.58,4.55,5.3,2.53,15.4,5.56,3.54,1.52,0.51,1.01,0.0,10.61,1.26,8.84,1.52,1.26,1.52,1.01,0.0,3.03,0.0,2.27,1.77,0.51,0.76,0.76,0.0,0.0,0.0,0.0,0.0,8.84,3.79,0.51,0.0,0.0,0.0,2.27,4.04,0.25,0.51,0.51,0.25,1.26,0.0,0.0,1.26,8.08,0.0,3.28,4.55,0.25,0.0,2.02,1.26,0.0,1.26,0.0,0.0,0.0,0.76,0.0,0.51,0.25,0.76,0.76,0.0,0.0,0.0,0.51,1.01,7.58,11.11,0.0,2.02,8.84,0.0,0.51,0.0,4.55,9.34,1.52,1.01,0.0,0.0,0.0,0.0,0.0,11.62,6.06,2.53,0.0,0.0,1.77,1.26,1
3,0,0,1,0,2,0,6,1,0,1,0,1,1,5,4,0,0,6,3,0,0,0,8,8,1,1,0,3,3,7,0,0,0,3,0,0,1,0,0,0,5,66,67.41,99.0,95.15,99.0,16.5,19.7,93.94,80.3,63.64,13.64,12.12,1.52,9.09,0.0,0.0,1.52,1.52,18.18,12.12,3.03,15.15,12.12,3.03,9.09,0.0,25.76,6.06,4.55,13.64,13.64,0.0,0.0,1.52,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,13.64,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,25.76,15.15,3.03,9.09,0.0,0.0,3.03,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,15.15,0.0,3.03,13.64,0.0,0.0,0.0,9.09,9.09,4.55,0.0,0.0,0.0,0.0,0.0,0.0,13.64,6.06,4.55,0.0,0.0,3.03,0.0,1
6,0,0,2,0,5,0,21,0,2,3,0,1,0,13,9,0,0,7,6,0,0,0,14,12,2,0,0,5,2,5,0,0,0,10,0,1,1,0,0,0,6,118,82.49,30.62,76.13,98.08,13.11,28.81,83.9,63.56,48.31,8.47,8.47,8.47,0.0,0.0,0.0,0.0,0.0,15.25,10.17,0.85,13.56,5.93,4.24,9.32,0.0,12.71,8.47,2.54,5.08,2.54,0.0,2.54,8.47,1.69,6.78,1.69,0.85,0.0,1.69,1.69,0.85,0.0,8.47,6.78,0.0,5.08,3.39,0.0,0.0,0.0,0.0,0.0,10.17,2.54,0.0,0.85,0.0,0.0,0.0,7.63,0.0,2.54,0.0,0.85,0.0,0.0,0.0,0.0,6.78,0.0,0.0,5.93,1.69,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63,11.02,0.85,0.0,7.63,1.69,0.0,1.69,3.39,5.93,0.85,1.69,0.0,0.0,0.0,0.0,0.0,14.41,7.63,5.08,0.0,0.0,0.0,1.69,0
1,0,0,1,0,4,0,5,0,1,1,0,0,0,4,4,1,0,6,4,0,0,0,9,7,1,0,0,5,2,2,0,0,0,3,0,0,0,0,0,0,0,56,51.48,86.29,24.32,99.0,14.0,14.29,91.07,82.14,66.07,14.29,10.71,5.36,5.36,0.0,0.0,0.0,3.57,21.43,5.36,0.0,17.86,12.5,1.79,10.71,0.0,21.43,7.14,8.93,8.93,8.93,0.0,0.0,14.29,7.14,5.36,0.0,0.0,3.57,1.79,0.0,1.79,0.0,10.71,10.71,0.0,5.36,5.36,0.0,0.0,0.0,0.0,0.0,14.29,3.57,0.0,0.0,0.0,0.0,0.0,10.71,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,8.93,0.0,1.79,7.14,0.0,0.0,0.0,1.79,14.29,1.79,5.36,0.0,0.0,0.0,0.0,0.0,8.93,5.36,1.79,0.0,1.79,0.0,0.0,0
9,0,0,6,0,2,0,18,7,0,1,0,3,0,11,6,0,0,1,4,0,1,0,11,16,5,0,0,8,2,6,3,0,0,6,0,0,0,1,0,1,7,120,71.25,91.61,63.35,97.84,20.0,9.17,90.83,70.83,60.0,13.33,8.33,1.67,5.0,0.0,0.0,0.0,5.0,19.17,10.83,0.0,14.17,7.5,5.0,7.5,0.83,11.67,6.67,2.5,7.5,6.67,0.83,0.0,3.33,0.83,2.5,0.83,0.0,0.0,0.0,0.83,0.0,0.0,6.67,6.67,0.0,2.5,1.67,0.0,0.0,0.0,0.0,0.0,11.67,1.67,0.83,0.0,0.0,0.0,0.0,8.33,0.83,0.0,0.83,0.0,0.0,0.0,0.0,0.0,4.17,0.83,0.83,0.83,1.67,0.0,2.5,0.83,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,16.67,0.0,0.83,13.33,2.5,0.0,0.0,3.33,1.67,5.83,0.83,0.0,0.0,0.0,0.0,0.0,14.17,5.83,7.5,0.0,0.0,0.83,0.0,0
4,0,0,10,0,2,0,27,5,2,3,0,5,0,13,10,2,0,7,6,0,1,0,15,24,6,0,3,7,2,4,0,1,1,4,0,0,4,0,0,0,12,159,78.2,55.05,46.3,13.49,13.25,15.72,89.31,71.7,54.72,7.55,3.77,0.0,2.52,0.0,0.0,1.26,3.77,18.24,12.58,1.89,13.21,10.69,5.03,6.92,1.89,18.24,10.06,3.77,6.29,3.14,3.14,0.0,13.21,1.26,11.95,2.52,1.89,1.89,3.14,1.26,3.77,0.0,4.4,1.89,2.52,0.63,0.0,0.63,0.0,0.63,0.0,0.0,8.81,3.14,0.63,0.63,0.63,0.0,0.0,5.66,0.63,0.0,0.0,0.63,0.63,0.0,0.0,0.63,5.66,0.63,1.26,3.14,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.63,0.63,7.55,11.32,0.0,0.0,10.06,0.63,0.63,0.0,3.14,5.66,5.03,0.63,0.0,0.0,0.0,0.0,0.0,20.13,11.32,2.52,0.0,1.26,2.52,2.52,0
18,0,0,12,0,7,0,47,4,3,13,0,3,0,10,18,0,0,30,8,0,2,0,44,29,11,1,2,8,9,27,1,1,0,4,0,3,3,1,0,0,28,305,34.08,36.3,87.98,50.42,16.94,15.74,93.44,76.39,60.33,15.41,10.82,5.57,2.62,0.33,1.97,0.0,4.59,14.43,6.23,1.97,15.41,9.18,7.54,8.85,2.62,21.64,3.93,2.95,5.9,4.59,0.66,0.66,11.15,2.3,8.85,0.98,0.98,1.31,2.95,0.0,3.28,0.0,3.61,2.62,0.66,0.98,0.33,0.33,0.33,0.0,0.0,0.0,11.15,4.26,0.66,0.33,0.0,0.0,2.62,7.87,1.64,0.0,0.98,1.64,0.33,0.0,0.0,0.33,5.25,0.98,1.64,2.3,0.0,0.33,1.31,0.98,0.0,0.98,0.0,0.0,0.0,0.33,0.0,0.66,0.33,1.97,0.0,0.0,0.0,0.0,0.66,0.33,8.52,12.13,0.98,1.31,8.52,0.66,0.33,0.66,8.2,11.15,1.97,0.98,0.33,0.33,0.0,0.0,0.0,15.41,5.57,5.9,0.0,0.33,1.97,1.64,1
1,0,0,1,0,3,0,12,0,1,0,0,0,0,7,3,0,0,5,1,0,0,0,4,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,49,22.49,12.03,93.64,82.06,16.33,18.37,91.84,73.47,59.18,14.29,12.24,10.2,0.0,0.0,0.0,2.04,2.04,20.41,8.16,0.0,6.12,8.16,10.2,8.16,0.0,12.24,10.2,8.16,4.08,4.08,0.0,0.0,8.16,0.0,8.16,0.0,0.0,2.04,2.04,0.0,2.04,0.0,12.24,8.16,4.08,2.04,2.04,0.0,0.0,0.0,0.0,0.0,10.2,4.08,2.04,0.0,0.0,0.0,0.0,6.12,4.08,0.0,4.08,0.0,0.0,0.0,0.0,0.0,10.2,4.08,2.04,4.08,2.04,0.0,2.04,2.04,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,8.16,0.0,2.04,6.12,0.0,0.0,0.0,8.16,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,6.12,2.04,0.0,0.0,0.0,6.12,0
4,0,0,1,2,0,0,13,4,2,2,0,0,0,14,7,1,0,8,7,1,1,0,15,11,2,0,1,5,0,10,2,0,0,7,0,1,3,1,0,0,4,114,80.4,35.05,33.61,98.45,16.29,13.16,87.72,72.81,57.02,11.4,7.02,3.51,2.63,0.0,0.0,0.88,4.39,14.91,9.65,2.63,15.79,9.65,3.51,5.26,0.88,12.28,13.16,7.89,2.63,2.63,0.0,0.0,7.89,0.88,7.02,1.75,0.0,1.75,0.88,0.0,3.51,0.0,7.02,7.02,0.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0,8.77,3.51,0.0,0.88,0.0,0.0,1.75,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,2.63,0.88,0.88,0.88,0.0,0.88,0.88,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,5.26,11.4,0.0,0.0,7.89,1.75,0.88,0.88,0.88,6.14,2.63,0.0,0.0,0.0,0.0,0.0,0.0,14.04,6.14,3.51,0.0,0.0,1.75,2.63,1
5,2,0,6,0,2,0,28,0,1,2,0,5,0,10,13,0,1,10,6,0,2,0,14,27,8,0,0,5,5,6,0,2,0,7,0,0,6,0,0,0,6,162,96.87,68.86,17.46,38.04,12.46,17.9,82.72,62.96,53.09,7.41,3.7,0.0,2.47,0.62,0.0,0.62,3.7,22.22,14.2,4.94,14.2,8.02,0.62,3.09,1.23,14.2,5.56,3.7,6.17,3.7,0.0,2.47,6.79,1.23,5.56,2.47,1.23,0.62,0.62,0.0,1.85,0.0,3.7,2.47,1.23,1.85,1.85,0.0,0.0,0.0,0.0,0.0,6.17,1.23,1.23,0.62,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.62,8.64,2.47,1.85,3.7,0.62,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,8.64,0.0,1.23,4.94,0.62,1.23,0.0,3.09,6.79,3.09,0.62,0.0,0.0,0.0,0.0,0.0,13.58,8.02,3.09,0.0,0.0,0.0,2.47,1
4,0,0,1,0,0,0,17,1,1,0,0,1,0,6,5,0,0,7,0,1,1,0,5,11,4,0,0,4,2,5,0,1,0,6,0,0,1,0,0,0,6,80,87.71,33.01,92.99,8.55,16.0,10.0,81.25,65.0,51.25,7.5,6.25,2.5,3.75,0.0,0.0,0.0,1.25,13.75,13.75,1.25,12.5,7.5,5.0,5.0,2.5,13.75,7.5,0.0,7.5,3.75,1.25,2.5,7.5,0.0,7.5,0.0,1.25,0.0,1.25,0.0,3.75,0.0,3.75,1.25,2.5,1.25,0.0,1.25,0.0,0.0,1.25,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.25,11.25,1.25,6.25,1.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,17.5,0.0,2.5,16.25,0.0,0.0,0.0,1.25,8.75,1.25,1.25,0.0,0.0,0.0,0.0,0.0,12.5,6.25,5.0,0.0,0.0,0.0,1.25,1
4,0,0,8,0,4,0,29,0,0,1,0,1,0,19,14,1,0,30,12,1,1,0,16,18,6,0,0,15,3,27,0,1,7,6,0,2,5,0,0,0,20,226,30.05,88.76,68.63,32.5,16.14,15.49,89.82,73.01,57.08,18.14,13.27,4.42,7.08,0.0,0.88,0.88,4.87,12.83,7.52,1.77,10.62,4.42,7.96,9.73,1.33,13.72,6.64,3.98,9.29,7.08,0.0,2.21,7.96,1.77,6.19,0.88,2.65,0.0,1.33,0.44,1.77,0.0,5.31,3.1,2.21,0.44,0.0,0.44,0.0,0.0,0.0,0.0,15.49,5.31,2.21,0.88,0.0,0.0,2.21,10.18,0.0,0.0,0.0,1.33,0.44,0.0,0.0,0.44,5.31,0.0,1.33,2.65,1.33,0.0,3.1,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.44,0.88,0.88,0.0,3.54,10.62,0.0,2.21,4.42,3.54,0.44,0.44,7.96,13.72,0.88,0.44,0.0,0.0,0.0,0.0,0.0,12.39,6.19,1.77,0.0,0.44,0.0,3.98,1
7,0,0,4,0,0,0,28,0,2,4,0,0,0,14,8,1,0,8,4,0,3,0,15,17,5,2,1,10,2,5,0,0,0,10,0,0,3,1,0,0,7,140,87.43,9.23,63.35,84.26,20.0,22.14,87.14,64.29,51.43,5.71,2.86,2.86,0.0,0.0,0.0,0.0,2.86,15.0,11.43,2.14,13.57,6.43,3.57,10.0,0.71,12.14,6.43,5.0,0.0,0.0,0.0,0.0,10.71,0.71,10.0,0.71,0.0,2.14,2.14,2.14,3.57,0.0,5.0,4.29,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,1.43,8.57,2.86,4.29,0.71,1.43,0.0,6.43,0.71,0.0,0.0,0.0,0.71,0.0,5.71,0.0,0.71,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,6.43,12.86,0.0,1.43,10.71,0.71,0.0,0.0,2.86,6.43,0.0,0.71,0.71,0.0,0.0,0.0,0.71,19.29,5.0,5.0,0.0,0.71,2.86,5.71,1
0,0,0,1,0,0,0,5,0,1,0,0,0,0,5,6,0,0,4,2,0,0,0,1,2,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,3,30,15.41,89.5,39.59,99.0,6.0,20.0,90.0,76.67,50.0,10.0,6.67,3.33,3.33,0.0,0.0,0.0,3.33,6.67,6.67,0.0,3.33,13.33,10.0,6.67,0.0,23.33,16.67,3.33,3.33,3.33,0.0,0.0,10.0,0.0,10.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,13.33,13.33,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.33,6.67,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,20.0,6.67,0.0,13.33,0.0,0.0,0.0,3.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.33,0.0,0.0,6.67,0.0,0.0,0
14,2,0,7,0,5,0,27,4,3,2,0,1,0,9,9,0,0,8,4,1,1,0,21,12,3,0,0,4,2,13,0,0,2,15,0,2,1,0,0,0,7,152,69.4,22.76,91.42,80.5,15.2,18.42,88.82,63.16,52.63,13.16,11.18,7.89,0.0,1.97,1.32,0.0,1.97,13.16,7.89,1.32,15.13,9.21,4.61,5.26,0.66,15.13,4.61,2.63,3.29,1.32,1.97,0.0,5.26,0.0,5.26,0.66,1.32,0.66,0.0,0.66,1.97,0.0,4.61,3.95,0.0,2.63,1.32,0.0,0.0,0.0,0.0,0.0,7.89,2.63,0.66,1.32,0.0,0.0,1.97,5.26,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,9.87,4.61,1.97,3.29,0.66,0.0,1.97,0.66,0.0,0.66,0.0,0.66,0.0,1.32,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,9.87,0.66,2.63,7.24,0.0,0.0,0.66,7.24,6.58,1.97,3.29,0.0,0.0,0.0,0.0,0.0,20.39,5.26,9.21,0.0,1.32,1.97,2.63,0
0,0,0,5,0,4,0,18,1,2,1,1,6,0,3,5,0,0,5,3,0,0,0,15,12,4,0,2,7,4,7,1,0,0,5,0,0,3,1,0,0,13,121,35.42,22.69,96.46,45.06,24.2,14.05,95.87,75.21,63.64,13.22,9.09,5.79,0.0,0.83,1.65,0.0,4.13,14.88,7.44,2.48,14.88,9.09,9.09,10.74,1.65,16.53,2.48,3.31,3.31,2.48,0.83,0.0,14.88,4.13,10.74,2.48,2.48,1.65,1.65,0.83,4.13,1.65,1.65,1.65,0.0,0.83,0.83,0.0,0.0,0.0,0.0,0.0,10.74,4.96,0.0,4.13,0.0,0.0,2.48,7.44,0.83,0.0,4.96,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,4.13,2.48,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74,11.57,0.0,0.0,11.57,0.0,0.0,0.0,7.44,6.61,3.31,0.0,0.83,0.0,0.83,0.0,0.0,5.79,3.31,0.0,0.0,0.83,0.0,1.65,1
